gene	degree	weighted_degree	betweenness	closeness	eigenvector	pagerank
Rv1114	8	6664	0.0022258102625676867	0.17263341689274717	9.761193845210842e-06	0.000987402336261179
Rv3898c	1	803	0.0	0.0005417118093174431	1.5621259112210036e-17	0.0005689091167685962
Rv2485c	3	2231	0.00044731355987870944	0.18122341981277248	5.301506610982022e-07	0.0002946012022989569
Rv1982A	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv2403c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv1210	5	4349	0.0003534564714389498	0.19668242996606514	1.657106818957254e-05	0.00042752191510034987
Rv3865	9	7669	1.4653840630256914e-05	0.19544840590940982	1.959020035558621e-05	0.0004400179450811177
Rv0459	3	2537	0.0	0.1603092093142876	1.0884535640911781e-07	0.00039805853679944855
Rv0325	1	706	0.0	0.14135006841739609	7.27647138457192e-08	0.0002030294612348136
Rv1826	22	18500	0.004406206831815684	0.25690542352472173	0.0036488792171663776	0.0009257435439289595
Rv3190c	2	1438	0.0	0.20034263939072097	0.0005397378071518051	0.0001442418951360361
Rv1665	11	8944	0.0012593197021422498	0.2412430398199685	0.0034026564432842322	0.00046048911571875854
Rv0571c	8	6368	0.0009858549979589993	0.19570966564194478	5.982317213160102e-05	0.0004656152704511409
Rv2178c	4	3543	0.000983701956367337	0.19734519593845382	2.089153610477731e-05	0.0004124010628119192
Rv3440c	2	1551	0.0	0.2194071644938392	0.0011382270665293178	0.00013974689395636236
Rv2130c	12	9411	0.007673519704738784	0.2276989127009936	0.0007220281554505302	0.0008142597404016453
Rv3841	2	1770	0.0	0.17304148548249484	1.4775002202940085e-06	0.00024749956540080656
Rv1284	1	986	0.0	0.1608198603545023	3.3657201622836237e-07	0.00018416289000835513
Rv0865	7	6132	0.0004272259652161483	0.20462669583052256	3.45204078511881e-05	0.0004711166458719169
Rv3722c	1	716	0.0	0.13678101725218506	3.690127229965099e-09	0.00024016263415120408
Rv2968c	3	2513	0.0	0.19922492974110612	1.2124358929070858e-05	0.0002652771231414801
Rv0468	17	15445	0.00021318374883093707	0.21002783082303672	7.305772289096138e-05	0.0007241860127316357
Rv3633	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv0681	4	3086	0.0024238561756647486	0.23324900568223494	0.002436057638875054	0.0003037859434888198
Rv2626c	21	18494	0.0020277070300830265	0.2148985775234682	0.0009489461321193169	0.000824235823291447
Rv1808	1	936	0.0	0.0005417118093174431	5.315992668016931e-17	0.0005689091167685962
Rv1821	20	17181	0.002159331393113697	0.25400832905402304	0.008616536581177737	0.0006003001827146509
Rv3049c	2	1482	1.663794174958723e-06	0.1837479930556462	2.4321374275886118e-05	0.00019828417646987638
Rv1208	12	9719	0.00548985461990364	0.23580351242831193	0.0008001757974600437	0.0009011226925776122
Rv1017c	38	30416	0.013870202047947828	0.26722102731655206	0.017627221505868026	0.0012241587026013366
Rv2949c	18	14423	0.004483460750596094	0.22169957732698195	0.0006821240473166253	0.0009517366387394575
Rv3918c	7	5867	0.00027982443903066975	0.21748425559527462	0.0005813175431850715	0.00033287824280441735
Rv3004	12	8744	0.0002384186090566415	0.21283675078752565	2.423668927874334e-05	0.0005668926909305756
Rv0065	6	4672	0.004514975430375856	0.1463226073023575	9.859917046595101e-08	0.0009103622565765101
Rv3295	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv2425c	4	3506	6.424420628125787e-05	0.19088709369848617	1.0610295856116797e-05	0.00036075439373648994
Rv2629	30	23625	0.004672034867576682	0.24582001488706998	0.027885000476792786	0.0006867110491266006
Rv0474	5	3716	0.0026616074165685833	0.1946170422261583	5.685270639702985e-06	0.0004853156488759952
Rv1164	9	8637	3.6451417701288096e-05	0.200370057296755	3.998920687589007e-05	0.000502178059300052
Rv1641	62	55677	0.0014037590955972292	0.25790100557819073	0.08108916148852151	0.0011098771041016177
Rv2395B	2	1597	1.174442947029687e-06	0.001218851570964247	8.969123769352836e-16	0.0007256974045724346
Rv0969	3	2882	0.0	0.11505728948270247	2.1813225030510974e-11	0.0005883162512884122
Rv1682	1	870	0.0	0.0005417118093174431	2.9635542808154604e-17	0.0005689091167685962
Rv3301c	8	6796	0.0038023268142029737	0.21386269480972667	0.00015255906078385148	0.0006150893161447136
Rv0636	11	9072	0.0018230715617357461	0.23470727936315947	0.007171290709066141	0.0004116137988848097
Rv0577	2	1571	0.0009648048809848879	0.16103211709936086	2.9749603072862177e-07	0.0004449109423357584
Rv1832	17	14820	0.0018828316449996552	0.2419606690906278	0.0005327405205809823	0.0007434037823096991
Rv0996	28	21017	0.00785451954297201	0.24108414435491335	0.0006532023099441257	0.0012579524650110322
Rv2552c	14	12134	0.004501129053996603	0.25010317879524924	0.0003836864452730408	0.0008255801404814374
Rv1466	6	5770	0.0	0.18801900714875933	3.103416711327267e-06	0.0004723088195635085
Rv0415	4	3620	3.457555760052749e-05	0.18242013564258522	4.9926022388382206e-06	0.0003443292916362085
Rv0941c	2	1584	4.6660881429483306e-05	0.17120018810423163	7.264712670310947e-06	0.00022689530390699914
Rv1604	6	5625	0.0010973883567796342	0.20078222828680595	3.0238380215948902e-05	0.00047987342037352615
Rv2881c	12	10106	0.005967357685298759	0.22944742339247592	0.0011334937824216949	0.00074277483129583
Rv1322	1	959	0.0	0.18068666033165356	2.240470102487353e-05	0.0001483813934323628
Rv1919c	3	2368	0.0010823714194652745	0.20219638291222053	2.4273308292345594e-05	0.00032136758675635615
Rv1926c	2	1732	0.0	0.19128612603441192	1.1336409920295309e-05	0.0001739069700453315
Rv3034c	2	1676	1.5384504851963156e-05	0.1884546284808069	1.0418351817704343e-05	0.00022529817385059903
Rv3260c	5	3854	3.437824375062949e-06	0.21729059196607137	0.0008397337838580486	0.00025541112976676275
Rv2200c	19	17110	0.0016401789867922399	0.2398597655090742	0.0020380760911328914	0.0007701379164041725
Rv2697c	9	7185	0.0017388680682137118	0.23493324914431787	0.0010958050494541765	0.0004840180307241645
Rv3828c	5	4151	9.028551724064834e-05	0.1798874565262795	1.4761380758076473e-06	0.00042692706146684893
Rv0487	8	5963	0.0026440950437843923	0.193051688906565	2.2037842791790727e-06	0.0006801798652066228
Rv3492c	18	14164	0.004352371012749527	0.23542434614365476	0.000939606607311133	0.0006959535779137969
Rv0718	109	101747	0.0025528727424355938	0.2878694472409337	0.12245438504688311	0.002027575946555096
Rv2297	1	733	0.0	0.14817366751010919	4.7739668144343195e-09	0.00017080169213528858
Rv1540	13	10707	0.001235433984294737	0.236450905792537	0.014177188152623053	0.00034799728835925884
Rv1087	1	862	0.0	0.15146948155052645	7.896256089707667e-08	0.00025062511434165743
Rv0461	4	3209	0.001928435319022746	0.16034432249122646	8.210239686259616e-08	0.0005679739519146195
Rv0690c	1	882	0.0	0.18070896182021584	7.328676449238999e-07	0.00014129118125667784
Rv0683	115	106858	0.006938038412232928	0.2964373372479022	0.1245066140420352	0.0021905030677874695
Rv0188	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv1796	6	5763	1.6883779563616025e-06	0.1886488865696932	5.968869048199735e-06	0.00046135802508906503
Rv2030c	17	14881	5.9667162187047006e-05	0.20957686926243757	0.0008865819093799041	0.000598014886937705
Rv3309c	4	3473	0.00010935733512058957	0.19474647627924832	1.4588952374817721e-05	0.0003076508572266129
Rv3306c	1	873	0.0	0.18019741645137094	3.140177865450762e-05	0.00014159138004748452
Rv2788	20	15568	0.004496602108388763	0.22369809146942532	6.25050689559218e-05	0.001131253452069265
Rv3064c	1	720	0.0	0.1650066503626044	1.2448970111492564e-07	0.00015386123017324972
Rv3236c	2	1703	0.0	0.16140491772322663	2.0285605348856813e-07	0.00027951544498986715
Rv3674c	4	3323	0.0004390755899547794	0.1844424299152669	3.998983305672462e-06	0.0003924480570401396
Rv0089	1	870	0.0	0.1266745119110044	1.5949835153170439e-10	0.0002486699431054405
Rv1262c	1	886	0.0	0.14048205801836391	4.424423065363051e-09	0.0002312523472194607
Rv0805	6	5152	0.0006016632531688566	0.204655298947077	4.998135597266164e-05	0.00042366774529835696
Rv2842c	19	15334	2.8578909245455992e-05	0.24017454210423048	0.01843688771736202	0.0003767564819915351
Rv2127	1	922	0.0	0.0005417118093174431	4.71282435822077e-17	0.0005689091167685962
Rv0045c	2	1528	0.0	0.1576848690002573	1.6449998691602465e-07	0.0002707699015393963
Rv0716	102	96343	0.0017882837897852499	0.28623734284797436	0.12118887906898869	0.0018851991633578714
Rv1603	7	6116	0.00015244170896677197	0.1959453973055927	2.2462948861797984e-05	0.00046564131924045355
Rv2504c	17	15793	9.00536354206667e-05	0.21816480534456695	9.660557030451279e-05	0.0006984306391696917
Rv1181	25	21404	0.0015867859060240213	0.24450634747284383	0.0018208753559461842	0.0010539983539985295
Rv0751c	9	8108	0.00016278920855183784	0.216040137032225	9.188865552375133e-05	0.00045196391058471987
Rv1038c	14	12344	0.0007319450849889149	0.22650123896463317	0.0014390798945887468	0.0006260694946625246
Rv2619c	2	1832	0.0	0.15971462950446044	7.987179412326828e-08	0.00030033302876503784
Rv2125	1	882	0.0	0.17688824558020888	7.979607181466728e-07	0.00014016427184484147
Rv3205c	21	16044	0.002889688510447963	0.22812465077397773	7.105695362207683e-05	0.001010448652112986
Rv3377c	5	4054	0.0011664734321118607	0.1809322798649764	2.0119412679455345e-05	0.00044722927160013404
Rv3003c	18	16256	0.0013243368136440093	0.2365655208704781	0.0007891442075663236	0.0007759266828106153
Rv2388c	2	1552	0.0	0.18537655212299176	7.069958879196856e-06	0.00022044557467618104
Rv2476c	30	25740	0.00504954718745965	0.25010317879524924	0.0011350886997519782	0.0012672566311097938
Rv1448c	19	17055	0.000979780397385535	0.23056756042006124	0.0008354520890965915	0.0008510110397497692
Rv3418c	22	18479	0.0017406337075179955	0.24244146525374877	0.004432823464696737	0.0007699643884588375
Rv0016c	12	10978	0.000608780597147424	0.21355075972394819	7.292494383109819e-05	0.0007193948846192353
Rv2849c	8	7085	0.0008976831702973632	0.19852257744642562	1.1482387679255492e-05	0.0006202795625671639
Rv0641	93	87466	0.0030939896476468677	0.27629817110160193	0.11336145682625755	0.0017451190303509351
Rv3873	11	9577	2.8657338692393325e-05	0.19723885338372474	2.809043719434178e-05	0.0005291862280325211
Rv3001c	12	10793	0.0005779041943228346	0.22876625135427953	0.00021324996911204267	0.0005689270413690975
Rv1636	1	757	0.0	0.16815252195559766	2.074065719195236e-06	0.00015964069411362618
Rv1107c	3	2693	0.0	0.19879212609197405	2.9045508838002878e-05	0.0002421975942360577
Rv0074	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv3893c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv1326c	9	7924	0.005968460872513702	0.22076357187385237	0.0005389360413957337	0.0008466168197937848
Rv0424c	2	1634	0.0009648048809848879	0.13591756485957934	1.2895838757669734e-09	0.00043812145601781295
Rv0060	2	1614	0.0	0.17633433803051776	2.2060078353276486e-05	0.00018801031004769342
Rv2661c	1	816	0.0	0.0007222824124232574	3.669548624764129e-16	0.00041558910698189026
Rv1281c	1	916	0.0	0.1787454533838834	1.912809602790593e-05	0.00013076200952489642
Rv3451	2	1631	0.00020077505421837189	0.19333210202923395	1.0333783348076293e-05	0.00020305921011469982
Rv2483c	2	1992	0.0	0.17104018792843328	4.600358732441047e-07	0.0002976876236833654
Rv3489	4	3285	0.00021036035163979328	0.1534700218728919	1.9419052101115223e-07	0.0004239856072240085
Rv0472c	5	3979	0.0014889897684638809	0.20152842514348093	1.2038142070615374e-05	0.0005150968908956612
Rv3005c	2	1533	0.0	0.21051100052730248	0.0005237584716697284	0.00014834975040882203
Rv3269	1	983	0.0	0.12550180084582452	3.542984429671679e-10	0.0003100400223013843
Rv2421c	8	7278	0.0010991700697962831	0.2216660119102784	0.0005982516595426366	0.0005172446446535255
Rv1943c	1	957	0.0	0.10131506530118253	2.891556261382983e-13	0.0003056604233187312
Rv1677	6	4953	0.0014453884734226606	0.19957797282816098	5.440744737832482e-05	0.0004874558372174417
Rv3914	5	3939	0.0013702137180971194	0.21832746923164165	0.0006404844941566294	0.00039118458407776476
Rv2181	1	715	0.0	0.16156521834775864	1.9978688165963872e-07	0.00015614909638532226
Rv1127c	22	19203	0.001137429202643474	0.2372555515584814	0.0009040050782713954	0.0009007168467360541
Rv3314c	7	6208	0.002185119368508804	0.20286878324336827	2.4954290813951505e-05	0.0005522865752822787
Rv2970c	6	4574	0.0006002165922943431	0.2018062038135615	1.2845378177624883e-05	0.00046440273784759405
Rv1846c	3	2566	0.0	0.18584717043251955	1.1681818636213385e-05	0.0002643081312069892
Rv3567c	4	3742	1.8562878341800767e-05	0.17373964740327386	3.408525208313463e-07	0.00030428239434222967
Rv2217	7	5742	0.0006196389505522819	0.2220021241345548	0.0002710174539707996	0.0003806726066691586
Rv3161c	3	2493	0.00023551997361635036	0.1899213917067569	4.117090278754358e-06	0.00029087237397766623
Rv0019c	7	6495	0.00038440682250273856	0.22019912899193697	0.00011506239073631839	0.00044982611035769614
Rv0684	96	87990	0.009172290984049522	0.2869666814322597	0.1060485941170432	0.0018689797921478924
Rv3549c	5	4216	0.00032471017349413375	0.18276170374078005	9.661723842481247e-07	0.0004602234629622677
Rv3079c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv0367c	2	1759	0.0002607479081837846	0.16097900040323132	3.007185390842202e-07	0.00028927826285201025
Rv1841c	4	3215	0.0	0.18587076408117162	1.1233142774378046e-05	0.00032156163897599684
Rv0587	13	11909	0.001079018328452247	0.1779200399401372	6.8242623034573505e-06	0.0006675505962250791
Rv1833c	4	3612	0.0009770083323082193	0.17519492744613963	4.249177867897609e-07	0.0004972204466666242
Rv0813c	1	768	0.0	0.19269597376512093	5.875845567566707e-06	0.0001278516073475857
Rv2366c	6	5480	4.2278890905089194e-05	0.20782171876045263	0.0004454848670376735	0.0003338442940344246
Rv1671	1	889	0.0	0.0005417118093174431	3.521986600396229e-17	0.0005689091167685962
Rv3281	8	6753	0.00036355024471868756	0.23324900568223494	0.0011457569785596504	0.0003669984611176751
Rv2500c	17	15191	0.0009587383761106136	0.22632617230907232	0.00015910094431115132	0.0007388125627369779
Rv2909c	102	95138	0.0032452084556948567	0.2832470513962834	0.11767164326647585	0.0018725619774379635
Rv0676c	7	6075	0.001866437627304702	0.21486703972224666	0.0006723242786953857	0.0005634704115044903
Rv0505c	5	3885	0.0005603418298550064	0.18289868940254703	1.751213289937566e-06	0.0004138875230050739
Rv1465	14	12730	0.005715915914590786	0.2251428584756864	0.00016632294577652104	0.0009017822829600953
Rv3477	2	1746	0.0009648048809848879	0.15650497153045312	1.1560480014384177e-06	0.00034227189298807406
Rv0112	20	16170	0.0019434205375790554	0.23756352566402547	0.020550096352784833	0.0005329893957915062
Rv1630	95	86556	0.011181806767993907	0.27903640340525804	0.10068309156861067	0.0020001953400797254
Rv2336	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv1473A	1	745	0.0	0.18511872659848133	1.2558663696686545e-05	0.00011710121074941902
Rv2193	17	15661	0.0009181228863305758	0.241123848594761	0.0009339433612254597	0.0007024298708586746
Rv1830	12	9333	0.0004987625826521152	0.22254202898121125	0.0010303191221876003	0.0005908696699696656
Rv0212c	18	14993	0.0026143708114321693	0.22009982090610175	6.924116788901901e-05	0.0010561186453014505
Rv2908c	17	14091	6.913065300000288e-05	0.23515965445990825	0.01729821628107915	0.00035847345591473136
Rv1249c	3	2354	0.00010406569982729511	0.20808755097603593	5.314844043338265e-05	0.0002163722507390865
Rv1392	16	13275	0.004647727644902562	0.24413940448013818	0.0026407114880674172	0.0007141406133045629
Rv0502	2	1694	0.00047954937519395995	0.19068820118095714	0.0002639806316598058	0.00018984671975040608
Rv3025c	12	10512	0.0039697325717858115	0.21806732330464534	5.9851136777373024e-05	0.0008093329787257084
Rv0909	2	1711	7.888504202198153e-05	0.17772566262046477	1.538941034725701e-06	0.00026742738713432214
Rv3204	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv1480	4	3469	0.0013798119377911257	0.16386166856937762	1.5373132090421274e-07	0.0005038456719418079
Rv3799c	11	9473	0.0015101852405067623	0.24520248009837364	0.0011920158987345237	0.00047276960878055125
Rv1417	22	17557	0.0021941500767876662	0.24212072245202396	0.020582047673227487	0.0005656522385757944
Rv0632c	21	16465	0.004329162203572069	0.2035739722841197	3.891245749950565e-05	0.0010329718111378597
Rv2456c	4	3449	0.00012634335295041264	0.1938183755185847	2.7156458160582944e-05	0.0003429235870013386
Rv1185c	13	10172	0.00295393758803039	0.22233925720081835	0.00032379836989546526	0.0006566971005809678
Rv0658c	2	1440	0.0	0.1648580124611405	6.973797617438001e-07	0.00015584475967912056
Rv2460c	15	12432	0.0008090523182588821	0.23767922218626444	0.005307961537546466	0.0005176509332189131
Rv2708c	4	3068	0.0004465273776797303	0.19156142989237063	5.941763788069587e-05	0.0003277252721410511
Rv0038	17	13422	0.007204830278766178	0.22748663900984914	0.00012500331262908847	0.0010006028533836937
Rv2954c	14	10592	0.0005916205913561503	0.2065318110688939	0.0006612412767605676	0.000663826752564289
Rv0055	81	76326	0.00024766996940794883	0.26722102731655206	0.10648072729066342	0.0014410234920738485
Rv3016	1	870	0.0	0.11367267148038733	2.4304949433825124e-12	0.00032559747571714
Rv0530	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv2947c	14	12366	0.0009845923000926858	0.2146780071359808	0.00018848832283643874	0.0007290411307438375
Rv3135	1	941	0.0	0.0005417118093174431	5.5472133375685386e-17	0.0005689091167685958
Rv0672	4	3316	0.00037504789702905964	0.19919782430848826	1.0257833130168998e-05	0.00028146760916897723
Rv3244c	17	13167	0.0022474047766483417	0.22445255383525814	0.0007136709314683038	0.0008024881700571564
Rv0667	113	102000	0.026716507009544463	0.29849215263351453	0.09748303833265975	0.0027137456722542987
Rv3358	2	1541	0.0020715997842659546	0.14932218344389483	8.946985151809067e-09	0.0002912707092283386
Rv3614c	6	5294	0.0004660348491880895	0.18942994031147484	1.1722712953094478e-05	0.00040250669289962896
Rv3257c	2	1896	0.0	0.1815154982230832	7.191698387799913e-07	0.00020767870569995153
Rv1610	19	14190	0.005253261019077418	0.22688734056522372	0.000710316845448775	0.0009248346680220485
Rv3701c	5	4049	0.0017154273417503724	0.1910614653095901	4.487572543999624e-06	0.00039626055079887553
Rv1498c	1	806	0.0	0.14895757540618465	1.3927916182997353e-07	0.0002074871487442879
Rv3119	10	8994	0.0025079572296055615	0.2019732388836238	3.6677656221245e-05	0.0007261244748511179
Rv0053	98	92097	0.0047207723041838125	0.2791428043217138	0.11529660217738232	0.0018319135282681526
Rv2698	2	1593	0.0	0.18710594359966629	1.2229471376547181e-05	0.00020589772105220278
Rv1798	5	4427	3.523328841089061e-07	0.18780195082957785	5.358171369230397e-06	0.0003742182348221889
Rv3411c	11	9188	0.0041971448576325916	0.23258205062230164	0.0008029910596423429	0.0005994162073593186
Rv0242c	4	3840	2.8206809912082242e-05	0.19029165696222886	4.41628742724401e-06	0.0003390861629325968
Rv2041c	4	3505	0.0006763004126550515	0.1696725007147281	9.173511915805177e-07	0.0004670719940001094
Rv1006	10	7669	0.0033168352859454515	0.20431258842693117	2.940944155382792e-06	0.0007771179325748053
Rv2711	6	4957	0.0013180625890243309	0.21087483921466066	0.00013742186093026	0.00045475546547419347
Rv3019c	1	956	0.0	0.1642845611161792	2.9555814042105776e-07	0.00015357190858730673
Rv0309	2	1534	1.174442947029687e-06	0.18570573422975506	5.971030974595826e-05	0.00021444995416845526
Rv0810c	1	755	0.0	0.0005417118093174431	9.546452372365652e-18	0.0005689091167685962
Rv1827	12	10179	0.0022389256807245684	0.23125951803307357	0.00018025147861067527	0.0006860012107052466
Rv0134	1	803	0.0	0.14895757540618465	1.3876075303904312e-07	0.00020703249323102856
Rv3423c	14	11767	0.003397120323880207	0.2418008271952748	0.0018869012669064811	0.0006944486754071585
Rv0510	8	7446	0.00023710965330837617	0.20138982237515665	9.250469941201014e-06	0.000542037306308659
Rv3198c	3	2621	0.0	0.21405029366482292	0.0001434506575223779	0.00023252816285826883
Rv3842c	3	2591	0.0011243985249269567	0.17190372298548656	1.4673685187497818e-06	0.0004354236909021916
Rv1468c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv2688c	2	1995	0.0	0.1348037941872193	2.328366474480825e-09	0.0004421955871468995
Rv0230c	2	1651	5.1894986764862314e-05	0.16618660711321098	1.1114401632588772e-06	0.0002729034049769062
Rv3075c	1	949	0.0	0.17490192434206053	1.2165575452302195e-06	0.00013156371571798197
Rv0169	19	17331	0.0006233042463108115	0.2062408802179728	7.081044037742622e-05	0.000825548655157733
Rv3849	5	3904	0.0006383127862383495	0.20275640613036822	3.235130638644178e-06	0.0003003982311870953
Rv1839c	1	884	0.0	0.0005417118093174431	3.366772814618866e-17	0.0005689091167685962
Rv2521	1	710	0.0	0.175362798978008	6.060257328018329e-06	0.0001452877804969387
Rv3478	1	919	0.0	0.13312456889137922	1.435204826413045e-08	0.00023860476380927636
Rv3291c	14	11038	0.0024764723909463447	0.2056325854869928	1.786411112937459e-05	0.0008946794447640445
Rv0693	7	6406	0.0006080724231373072	0.20323487072007063	1.2760479705916206e-05	0.0005120946165935592
Rv3519	1	805	0.0	0.17411154818258875	5.098410017498851e-07	0.00014399535993231015
Rv0270	3	2119	0.0	0.21114854465927155	0.00022044127505334665	0.0001685483992056429
Rv3813c	3	2398	0.0	0.0016251354279523294	1.1646900630580974e-13	0.0005574390081110221
Rv2840c	7	6253	1.9389657750481506e-05	0.22951936176005472	0.004145125943253212	0.0002466869853125132
Rv2296	5	4306	0.0013918077312422136	0.17772566262046477	4.264422372335749e-07	0.0005896131288860836
Rv3695	2	1736	0.0	0.0010834236186348862	5.408037985186892e-15	0.0005925785516248517
Rv3525c	3	2413	0.00011230679515038486	0.1745474497695981	3.343223172369137e-07	0.0002696723533839267
Rv3207c	2	1456	2.2027954247821458e-05	0.20163944479650034	0.00019458949061300978	0.000144809541981076
Rv1197	13	11617	0.0005612595610948709	0.22604662786280513	0.0013652266195079605	0.0005871495036296556
Rv3647c	2	1583	0.0	0.20999770634930992	0.00027367466844045827	0.00013767563963567225
Rv2745c	7	5828	0.0005437051816199843	0.21849037586440664	0.00021077673240314768	0.00039239355883516954
Rv0644c	1	735	0.0	0.20841338201671017	0.00102960516010289	9.811257545190389e-05
Rv0078B	3	2653	9.406330579278168e-05	0.14824868455522366	2.7760500569194456e-08	0.0004457669620635021
Rv1909c	3	2710	6.488553479308579e-05	0.20078222828680595	0.00012470940443804997	0.0002121851998395449
Rv3579c	12	9377	0.0011965276521180219	0.2346320526710559	0.009127144299082336	0.0003754109766020215
Rv3088	8	7189	0.0031416426285745375	0.19779843402693714	1.0559623728214475e-05	0.0006814573110576198
Rv1138c	5	4312	0.00030297377503439967	0.200370057296755	8.305846025473087e-05	0.0003576689298686252
Rv1063c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv1624c	2	1712	2.6269419316449813e-05	0.18365579637072113	2.9767973845846396e-05	0.00020085011427525937
Rv1544	5	4134	1.4680536837871087e-06	0.14477444958641242	6.271529917665144e-09	0.0007424948172426299
Rv2292c	2	1575	0.0009648048809848878	0.16799816507944793	7.726899848815695e-06	0.00030882372749705447
Rv2920c	5	4398	0.0	0.219308569303084	0.00014976773364057503	0.00031176239342025
Rv1286	18	16462	0.006665956562793105	0.24056917658024793	0.00045153174481175526	0.001045515175903903
Rv1110	15	13100	0.0032617994624826387	0.23261900360142815	0.001271638996034909	0.0008591601090599632
Rv1678	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv1892	2	1874	0.0	0.0010834236186348862	1.2189534631590268e-14	0.000577003710926591
Rv1882c	3	2340	0.001444564824846515	0.16749845654586304	4.29328007257973e-07	0.0004361754575310321
Rv3654c	3	2653	0.0	0.1645615385711351	1.4129384507321828e-07	0.0003542456209982364
Rv3417c	16	13761	0.00103289384910253	0.2432874723608157	0.0029245790264991016	0.0005708967919807396
Rv3226c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv0142	1	871	0.0	0.16508106986891294	1.6822708980977763e-06	0.00015836478111160994
Rv1377c	1	870	0.0	0.15123479068974163	2.8832139551607315e-08	0.00023897659180241703
Rv2373c	42	34372	0.0073834856318603015	0.2664914467905695	0.029921607831719085	0.0010498022222166336
Rv1182	11	9686	0.0011905447498062446	0.2162635167898654	0.0003706281757019093	0.0005798325046996621
Rv3089	10	8386	0.0015455192674246176	0.2179374826834458	0.0002605220429122166	0.0006002327504709902
Rv2536	2	1600	0.00018918876451016705	0.18427992557172923	3.456443193340049e-05	0.0002457972627499046
Rv2830c	3	2460	0.0	0.001733477789815818	1.334140532421453e-13	0.0006009816901441562
Rv2222c	23	20134	0.00199966579800296	0.2354622078911851	0.0002551307973148169	0.0011784499708301212
Rv2930	11	8772	0.0012584850682052456	0.2412430398199685	0.0014612635950354382	0.0005063577244294395
Rv3248c	12	9930	0.004514477045816871	0.23482020989051947	0.0010963264821617156	0.0006732212714946839
Rv3170	8	7009	0.0006772721209286272	0.21069276279571003	2.209694729771886e-05	0.0005416844015902907
Rv0823c	3	2620	0.0	0.1779200399401372	1.830616791701438e-06	0.00028128654533611253
Rv1323	35	29921	0.001857752308227312	0.23504639728164856	0.0002691245934469409	0.0012860985228321405
Rv1481	3	2697	8.343922596360777e-05	0.14286729202453055	5.806386195186381e-09	0.00042907677928592217
Rv0675	19	15500	0.0013869740011779245	0.2035173767955781	3.972691247885836e-05	0.0008056780478345411
Rv3414c	9	7294	0.0009717307410861303	0.21430093803679579	0.00020933780586219653	0.0005365041162654306
Rv0046c	5	4328	0.0006750253610018162	0.17234891214448367	7.890699953662139e-07	0.0005820893851432352
Rv1080c	6	5056	0.0	0.23188216798659947	0.005219694561227108	0.00019714743226994445
Rv2675c	3	2401	0.0	0.18308165670468787	9.593461321630901e-06	0.0002471781895126939
Rv2676c	5	4293	0.0007105357312257461	0.2046839100611476	0.0007521121585107428	0.00033843076429105424
Rv2783c	47	38701	0.004920442307782299	0.2562758635860999	0.042841921011358856	0.0010306468821469053
Rv3457c	108	99391	0.013176877999569002	0.28923429645740595	0.10597137692122306	0.0023791077516453363
Rv0018c	15	12803	0.004065552074350694	0.23180874108096722	0.0002822929321692366	0.000870970172353715
Rv0501	19	15253	0.0030258403393959884	0.23756352566402547	0.020424016491329022	0.0005039932067986673
Rv3069	2	1859	0.0009648048809848879	0.11918788738744618	1.2719213627859773e-11	0.0006015867372901707
Rv3616c	10	8716	0.0007060206986566306	0.19241740158593623	1.553534347273952e-05	0.000581265010340576
Rv3856c	3	2468	0.0021361996984588356	0.19836119884397627	0.00014183978529113596	0.00035380227245500676
Rv1102c	4	3484	0.001928435319022746	0.13110987809325592	1.590576295236188e-10	0.0006920023056545771
Rv1640c	15	11588	0.0008674880715528224	0.245284638744746	0.01205589260371797	0.0003865105675459995
Rv1150	3	2579	2.9361073675742175e-07	0.0016251354279523294	5.822367644192075e-14	0.0006650077859180843
Rv2518c	2	1669	0.0	0.18337976060463287	1.3642936070220933e-05	0.0001823218740542426
Rv3919c	13	11774	0.000286930872738951	0.24088581912921833	0.005177521426030059	0.00045979179570604855
Rv1789	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv2693c	1	844	0.0	0.15588841659576116	7.355675357926276e-08	0.00018129720273700998
Rv3050c	5	4141	0.0009982004488426925	0.19046494193669689	3.299065113649343e-05	0.00046931575300091915
Rv2218	5	4411	0.00022830129141851267	0.21474098103071118	6.371501181006188e-05	0.00031525789055601
